greets,11
balls,11
legate,11
bolt,11
treble,11
objects,11
dissemble,11
linger,11
paltry,11
overthrown,11
submit,11
particulars,11
depends,11
entreaties,11
son-,11
quaint,11
decree,11
abject,11
channel,11
ungentle,11
shouts,11
fowl,11
prating,11
ox,11
arguments,11
interim,11
peck,11
glories,11
usurp'd,11
bitterness,11
dauphin's,11
frozen,11
swallowed,11
geese,11
lordship's,11
gentlewomen,11
seated,11
clamorous,11
needless,11
fails,11
unlawful,11
fickle,11
circumstances,11
chooseth,11
sovereign's,11
hart,11
buck,11
pinch'd,10
seventh,10
deem,10
vexation,10
thou'dst,10
sphere,10
western,10
sympathy,10
greasy,10
ewes,10
perdition,10
desolation,10
sports,10
repute,10
revive,10
remainder,10
virtue's,10
mould,10
reputed,10
crew,10
depose,10
levy,10
avouch,10
harder,10
commended,10
poisonous,10
syllable,10
queen-,10
dercetas,10
whoe'er,10
pages,10
factious,10
impression,10
belie,10
ruin'd,10
advantages,10
sever'd,10
glasses,10
desired,10
sweetheart,10
palate,10
drooping,10
mariners,10
strew'd,10
bout,10
provokes,10
secretary,10
fitness,10
hem,10
exclaim,10
roots,10
probable,10
excus'd,10
beggary,10
infants,10
murtherers,10
drag,10
publicly,10
trace,10
ominous,10
murdered,10
portia's,10
distract,10
delivers,10
allowance,10
shrewdly,10
antium,10
loathed,10
lamentation,10
yare,10
dice,10
fist,10
threaten,10
impeach,10
liv'st,10
merchants,10
pins,10
mistaking,10
dream'd,10
verges,10
echo,10
creation,10
tribe,10
rascally,10
canopy,10
winking,10
cassio's,10
othello's,10
winters,10
i'm,10
overcame,10
leagues,10
uncle's,10
kneel'd,10
ha't,10
propose,10
forfend,10
fastolfe,10
striking,10
dotage,10
volscian,10
sticks,10
dig,10
condemned,10
stairs,10
rewards,10
dwelling,10
caus'd,10
steep'd,10
slack,10
tearsheet,10
disturb,10
sequel,10
breasts,10
placed,10
roundly,10
compulsion,10
impose,10
distinction,10
besiege,10
unfit,10
stratagem,10
clubs,10
ingenious,10
bordeaux,10
minded,10
percy's,10
admittance,10
hamlet's,10
observation,10
hurl,10
balth,10
open'd,10
pious,10
flinty,10
spell,10
hecate,10
shillings,10
francisco,10
apple,10
puissant,10
rat,10
brand,10
volume,10
worships,10
accordingly,10
sonnet,10
scarf,10
fashion'd,10
carve,10
challeng'd,10
with't,10
shrift,10
emulation,10
irish,10
neptune,10
grac'd,10
influence,10
madonna,10
jew's,10
goldsmith,10
ashore,10
wonted,10
compassion,10
subdue,10
sola,10
rashness,10
widow's,10
grudge,10
dispraise,10
trimm'd,10
rout,10
biting,10
wickedness,10
faintly,10
market,10
alteration,10
pilgrim,10
tybalt's,10
headstrong,10
generation,10
companies,10
kingdom's,10
rent,10
famish'd,10
invited,10
sprung,10
chapel,10
madame,10
montgomery,10
will-,10
pageant,10
wayward,10
getting,10
orb,10
knock'd,10
trash,10
tyrant's,10
beads,10
arragon,10
labours,10
collected,10
riotous,10
girdle,10
blade,10
globe,10
gear,10
lodg'd,10
substitute,10
finely,10
calamity,10
6,10
knives,10
transported,10
strangeness,10
bites,10
solus,10
chok'd,10
boughs,10
distemper,10
europe,10
northern,10
whatever,10
buzz,10
evidence,10
rein,10
lamp,10
actors,10
sleepy,10
dearth,10
pleased,10
confines,10
hills,10
tapers,10
charged,10
embrac'd,10
courtiers,10
served,10
measures,10
appointment,10
assembled,10
purity,10
tenth,10
hearers,10
cloth,10
scar,10
martial,10
wins,10
pet,10
snug,10
non,10
conquer'd,10
seals,10
enow,10
withered,10
german,10
moist,10
stray,10
confederates,10
expressly,10
honors,10
barbary,10
dirt,10
favor,10
antonio's,10
boat,10
blossom,10
tabor,10
traffic,10
wrestling,10
wealthy,10
inferior,10
dunghill,10
deiphobus,10
yard,10
bedfellow,10
lighted,10
flatter'd,10
incense,10
tucket,10
saw'st,10
howl,10
horner,10
modern,10
humor,10
baptista's,10
posterity,10
generous,10
ceremonies,10
cases,10
extremest,10
courageous,10
fooling,10
carrying,10
rope,10
frankly,10
midwife,10
hanged,10
curb,10
tyrants,10
eternity,10
quest,10
elsewhere,10
dishonour'd,10
gorgeous,10
path,10
hiding,10
coronet,10
maskers,10
shepherds,10
iris,10
miscarried,10
humanity,10
stealth,10
duck,10
verity,10
waits,10
petitioner,10
lazy,10
stings,10
attach,10
eke,10
dash,10
sicilius,10
observ'd,10
hiss,10
strives,10
threat,10
death-,10
desp'rate,10
boist'rous,10
sighing,10
livers,9
education,9
jet,9
enrich'd,9
audit,9
smil'd,9
lane,9
catching,9
tunis,9
usurer,9
strait,9
bag,9
information,9
archidamus,9
freeze,9
license,9
hortensius,9
hand-,9
wretchedness,9
groaning,9
consider'd,9
nightingale,9
planted,9
concord,9
p,9
forswore,9
sempronius,9
hunter,9
cedar,9
heart-,9
exact,9
stately,9
poisons,9
mask'd,9
wildness,9
testament,9
diligence,9
suggestion,9
queens,9
churl,9
fidele,9
doubtless,9
spider,9
hear'st,9
swoons,9
snatch,9
to's,9
philotus,9
finish,9
foils,9
conrade,9
wip'd,9
powder,9
taurus,9
blaze,9
mildly,9
bal,9
tawny,9
page's,9
spots,9
varrius,9
prettiest,9
drowning,9
orsino,9
brake,9
greekish,9
files,9
preserv'd,9
know-,9
abode,9
liquid,9
fishes,9
buys,9
indirectly,9
indirect,9
commoner,9
triumphs,9
bees,9
slightly,9
compos'd,9
mistaken,9
incorporate,9
braver,9
ordinance,9
wrote,9
rarely,9
gulf,9
king-,9
obtain'd,9
vaux,9
sexton,9
fresher,9
margery,9
havoc,9
residence,9
conjunction,9
building,9
pulse,9
maidenhead,9
halt,9
incensed,9
bondman,9
apprehended,9
dole,9
translate,9
uncles,9
commonweal,9
royally,9
ignoble,9
forgiveness,9
hag,9
supplied,9
beggar's,9
casement,9
smack,9
-,9
accompanied,9
choleric,9
watching,9
commendable,9
exceeds,9
enrich,9
york's,9
compounded,9
courtesies,9
construction,9
pranks,9
effected,9
conflict,9
gay,9
fleece,9
shaft,9
inhabit,9
idiot,9
stumble,9
disdainful,9
surge,9
entirely,9
howsoever,9
earnestly,9
hopeful,9
thorn,9
fac'd,9
and-,9
ganymede,9
chastisement,9
grounds,9
chaff,9
oppress'd,9
sprites,9
pawn'd,9
starv'd,9
showers,9
lick,9
consecrate,9
draught,9
sailor,9
seemeth,9
practis'd,9
eagles,9
maid's,9
divinity,9
cabin,9
sped,9
whe'er,9
mines,9
dismay'd,9
hack,9
judges,9
nations,9
alehouse,9
scap'd,9
cars,9
barr'd,9
accord,9
asses,9
odious,9
hew,9
hits,9
transgression,9
bestride,9
swells,9
dances,9
polydore,9
comest,9
imprison'd,9
counted,9
vainly,9
jamy,9
bourbon,9
sparks,9
affright,9
covetous,9
hymen,9
tides,9
intolerable,9
cur'd,9
salique,9
quicken,9
deliverance,9
insolent,9
miss'd,9
captives,9
sheathe,9
spheres,9
greetings,9
amaze,9
proclaimed,9
buckram,9
temper'd,9
weighs,9
wheels,9
proclaims,9
menteith,9
chronicle,9
mustard,9
bequeath,9
melting,9
corpse,9
aright,9
philomel,9
publish,9
eyne,9
boar's,9
owen,9
wond'red,9
commendation,9
votre,9
dissension,9
healthful,9
ills,9
urging,9
chides,9
eager,9
deceas'd,9
stark,9
saddle,9
kites,9
plotted,9
commanding,9
prelate,9
more-,9
curtains,9
issues,9
jolly,9
measur'd,9
exempt,9
bench,9
continuance,9
scald,9
rend'red,9
insulting,9
grapple,9
dames,9
louder,9
incline,9
planet,9
oration,9
wishing,9
ware,9
sow,9
hitherto,9
guides,9
beggarly,9
sun's,9
visited,9
feign,9
poetry,9
mire,9
pence,9
quietly,9
survive,9
mole,9
yeoman,9
attain,9
basely,9
wedlock,9
plea,9
man-,9
cups,9
marullus,9
puissance,9
offered,9
suns,9
parcels,9
tops,9
friend's,9
reserve,9
guiltiness,9
rite,9
general's,9
one-,9
passages,9
viii,9
speaker,9
convert,9
redemption,9
fondly,9
fitter,9
lease,9
therewithal,9
hook,9
grooms,9
destroy'd,9
abhorred,9
haunts,9
denial,9
pile,9
glamis,9
blasted,9
vale,9
wasteful,9
widows,9
vicious,9
summons,9
turkish,9
goats,9
sunday,9
humbled,9
adding,9
thunders,9
hearty,9
compel,9
ensuing,9
impudent,9
braggart,9
rust,9
bernardo,9
temperate,9
smart,9
misled,9
detest,9
gregory,9
fruits,9
aweary,9
relate,9
easier,9
cope,9
hay,9
temperance,9
eve,9
overcome,9
mast,9
denny,9
bullen,9
wedding-day,9
ague,9
masque,9
confessor,9
fortnight,9
scant,9
imports,9
by-and-by,9
descends,9
cheerfully,9
crop,9
meal,9
cleft,9
chop,9
whet,9
nightgown,9
confounded,9
gentler,9
hind,9
gratis,9
retir'd,9
wherewith,9
occupation,9
spectacle,9
sequent,9
hale,9
solely,9
pardon'd,9
ravish'd,9
bitterly,9
spark,9
trencher,9
ability,9
cordial,9
endeavours,9
abbot,9
enemy's,9
befits,9
murther'd,9
rebellious,9
limits,9
dane,9
blowing,9
complaints,9
sigh'd,9
robert's,9
perceiv'd,9
passionate,9
advancement,9
interpreter,9
witnesses,9
christians,9
neat,9
decline,9
parentage,9
chest,9
quarter'd,9
advised,9
march'd,9
neptune's,9
virgins,9
serpent's,8
patron,8
scold,8
generals,8
wheat,8
consented,8
stamp'd,8
wisdoms,8
slippery,8
dismiss'd,8
replied,8
utterly,8
navy,8
doves,8
hop,8
consideration,8
using,8
gossip,8
coals,8
discomfort,8
engine,8
utterance,8
reconcile,8
lances,8
consume,8
waving,8
hereditary,8
withhold,8
paragon,8
acting,8
begging,8
again-,8
constrain'd,8
for's,8
lastly,8
filth,8
spoil'd,8
have't,8
harp,8
contention,8
abides,8
enquire,8
enlarge,8
pikes,8
gratify,8
repeal,8
functions,8
bedchamber,8
orderly,8
poorest,8
thou't,8
rats,8
continues,8
lightness,8
scout,8
wooer,8
dar'd,8
shunn'd,8
whelp,8
chas'd,8
dedicate,8
speak-,8
brands,8
nicely,8
morsel,8
radiant,8
recreation,8
equally,8
lenity,8
troublesome,8
requir'd,8
dissolve,8
then-,8
dragon,8
fouler,8
comparisons,8
earn,8
accompany,8
domestic,8
doit,8
gripe,8
forsook,8
burn'd,8
revengeful,8
world-,8
rapt,8
ordain'd,8
cadwal,8
fraught,8
achiev'd,8
banners,8
too-,8
relation,8
irons,8
praying,8
hint,8
that-,8
seats,8
entire,8
opposition,8
depending,8
traitorous,8
staves,8
patch'd,8
mutinous,8
aediles,8
thereupon,8
distinguish,8
courts,8
thirst,8
lineal,8
musty,8
sunder,8
lieu,8
prerogative,8
remote,8
darkly,8
gorge,8
gasp,8
prouder,8
digg'd,8
spade,8
mischiefs,8
tunes,8
laughs,8
contrive,8
robbery,8
threat'ned,8
recovered,8
swallow'd,8
breadth,8
athwart,8
partake,8
transformed,8
rides,8
strengthen,8
packet,8
suck'd,8
strains,8
neigh,8
displeas'd,8
her-,8
timeless,8
melody,8
rider,8
claims,8
expedient,8
wanted,8
servile,8
corners,8
hen,8
advancing,8
battlements,8
fitting,8
arrow,8
legitimate,8
bath,8
frosty,8
misuse,8
life-,8
loses,8
parchment,8
hip,8
feasting,8
hidden,8
mine-,8
obsequious,8
sale,8
wilderness,8
persever,8
mirror,8
wantonness,8
upbraid,8
recovery,8
prattle,8
keep'st,8
perils,8
cutting,8
whips,8
closely,8
fathom,8
reverent,8
sparkling,8
drab,8
dotes,8
imaginary,8
important,8
purg'd,8
dardanius,8
stony,8
esteem'd,8
fainting,8
savours,8
veil,8
knave's,8
want'st,8
blots,8
robs,8
swine,8
advocate,8
repentance,8
precepts,8
bubble,8
filling,8
range,8
surprise,8
mud,8
attendance,8
cures,8
popilius,8
porpentine,8
millions,8
scots,8
butter,8
murders,8
afterward,8
ambush,8
roll,8
knighthood,8
porridge,8
pie,8
hellish,8
by't,8
bastardy,8
injustice,8
disobedience,8
betroth'd,8
sway'd,8
wrongfully,8
gardener,8
conversation,8
military,8
ravenspurgh,8
doctrine,8
travail,8
precise,8
bated,8
lanthorn,8
bags,8
uncivil,8
i-,8
chanced,8
out-,8
certainty,8
soldiership,8
obey'd,8
avoided,8
betide,8
snuff,8
breaths,8
fashions,8
thigh,8
spear,8
yet-,8
calendar,8
rules,8
dial,8
oxen,8
puppet,8
crosses,8
gull,8
firmly,8
bullets,8
learnt,8
blood-,8
moderate,8
ne,8
indian,8
unborn,8
rhetoric,8
charter,8
doubted,8
falstaff's,8
war's,8
lantern,8
bragging,8
tuesday,8
capucius,8
wrangling,8
abergavenny,8
tewksbury,8
whipping,8
admired,8
rarest,8
see-,8
helen's,8
railing,8
harry's,8
tough,8
smock,8
hasten,8
new-made,8
ruminate,8
threefold,8
pig,8
strucken,8
grapes,8
tigers,8
tragic,8
unwilling,8
answering,8
forg'd,8
toads,8
pry,8
credulous,8
bridal,8
slipp'd,8
lovest,8
gaping,8
verge,8
sways,8
to-,8
painful,8
revenged,8
maidens,8
vanish'd,8
bellario,8
brat,8
bedlam,8
trembles,8
aunchient,8
importing,8
moonlight,8
attorney,8
pull'd,8
name's,8
resist,8
imagin'd,8
distressed,8
lik'd,8
vill,8
spectacles,8
rail'd,8
increasing,8
herbs,8
harmful,8
qualify,8
endless,8
reckon,8
hatch'd,8
hats,8
annoy,8
chariot,8
oh,8
savour,8
heap,8
foh,8
idol,8
pent,8
gore,8
capon,8
niggard,8
sunshine,8
cord,8
lopp'd,8
mace,8
dreaming,8
freshly,8
trenches,8
forfeiture,8
thisby's,8
satan,8
cauldron,8
isis,8
licio,8
seigneur,8
priz'd,8
garlands,8
din,8
packing,8
nick,8
openly,8
pictures,8
emperess,8
tiber,8
whores,8
acquit,8
release,8
pander,8
climate,8
orsino's,8
hatch,8
julia's,8
pless,8
belch,8
suggest,8
sweeten,8
confederate,8
correct,8
feels,8
childish,8
dogberry,8
remedies,8
hero's,8
heigh-ho,8
doubly,8
te,8
shipp'd,8
reliev'd,8
afflicted,8
suffered,8
distill'd,8
silius,8
dispense,8
christopher,8
heap'd,8
limited,8
resemble,8
elves,8
discovered,8
starting,8
pointing,8
cherish'd,8
lousy,8
shin,8
invest,8
jars,8
suburbs,8
rigour,8
dungeon,8
gesture,8
courtship,8
dukedoms,8
physicians,8
majestical,8
treads,8
fun,8
castles,8
violet,8
orphans,8
rhymes,8
jocund,8
aquitaine,8
devout,8
blasts,8
jester,8
martext,8
doct,8
succeeding,8
creditors,8
commanders,8
sacrament,8
puff'd,8
acceptance,8
cramm'd,8
ungracious,8
brood,8
woful,8
tearing,8
gentles,8
wooden,8
rowland,8
luxury,8
club,8
somebody,8
conception,8
briers,8
profits,8
replete,8
muffled,8
suited,8
rivals,8
bauble,8
swing'd,8
bower,8
herb,8
creeping,8
checks,8
striving,8
hinds,8
waxen,8
instructions,8
detain,8
duly,8
worshipp'd,8
keepers,8
pretence,8
safest,8
discover'd,8
conspire,8
carefully,8
morning's,8
farm,8
impediments,7
depth,7
outrun,7
distinctly,7
organs,7
assemble,7
baleful,7
fearfully,7
autumn,7
mind's,7
pursuivant,7
starved,7
reck'ning,7
villain's,7
via,7
deceitful,7
breeches,7
cardinals,7
churchman,7
woman-,7
esteemed,7
desolate,7
poisoned,7
heaps,7
truths,7
aldermen,7
coffer,7
comparison,7
battery,7
presage,7
ostler,7
gargrave,7
slaughter'd,7
woodville,7
cog,7
prophecies,7
throughout,7
southwell,7
perfumes,7
summers,7
misprision,7
purposed,7
strangle,7
lioness,7
conquered,7
windy,7
penury,7
mournful,7
coupled,7
slaught'red,7
neighbourhood,7
clime,7
disorder,7
jar,7
rome-,7
bode,7
englishman,7
solace,7
attaint,7
benefits,7
heart-blood,7
sweetness,7
display'd,7
writers,7
kindle,7
vine,7
anew,7
merrier,7
bandy,7
travell'd,7
killed,7
serving,7
apollo's,7
sores,7
gusts,7
cage,7
refus'd,7
wooers,7
logs,7
direful,7
thorny,7
macbeth's,7
evident,7
bear'st,7
begs,7
done-,7
enjoys,7
shifts,7
mortals,7
cow,7
doe,7
truth's,7
mightier,7
fortify,7
musical,7
played,7
ceremonious,7
knots,7
welcomes,7
outlaws,7
weep'st,7
raiment,7
forgo,7
candles,7
parish,7
first-born,7
codpiece,7
cushion,7
hovel,7
overtake,7
effeminate,7
bran,7
teaches,7
converted,7
bit,7
wrestle,7
7,7
baggage,7
they're,7
moons,7
hereford's,7
wiltshire,7
declare,7
juliet's,7
minola,7
sycorax,7
phrynia,7
estimate,7
posted,7
edict,7
gnaw,7
cross-garter'd,7
itch,7
silvia's,7
etexts,7
fardel,7
factions,7
coal,7
lullaby,7
bassanio's,7
imposition,7
angelo's,7
pursues,7
snail,7
greyhound,7
self-love,7
caskets,7
moneys,7
severe,7
hermia's,7
turks,7
dealt,7
instances,7
carthage,7
warm'd,7
cushions,7
knew'st,7
shrunk,7
liars,7
favourites,7
eggs,7
wage,7
brooks,7
accounted,7
obdurate,7
meditation,7
nourish,7
boundless,7
dash'd,7
hard-hearted,7
antiquity,7
flow'r,7
mildness,7
mow,7
selfsame,7
safeguard,7
am-,7
ghostly,7
gain'd,7
misfortune,7
missing,7
adversity,7
apothecary,7
exchequer,7
aliena,7
doubting,7
poise,7
dregs,7
station,7
discreet,7
murder'd,7
untrue,7
kerns,7
chimney,7
gains,7
murderous,7
famish,7
judg'd,7
hatches,7
nourish'd,7
supreme,7
monkey,7
accents,7
bonny,7
external,7
swiftly,7
falcon,7
drove,7
puny,7
negligent,7
prodigious,7
religiously,7
invent,7
amiable,7
graze,7
grieved,7
john's,7
o'ertake,7
artemidorus,7
ides,7
valor,7
grievances,7
skies,7
pulpit,7
consorted,7
travellers,7
gan,7
poorly,7
od's,7
gall'd,7
ill-favour'd,7
bearer,7
mounting,7
ostentation,7
thames,7
daughter-,7
womanish,7
sparrow,7
receiving,7
session,7
smother,7
mary,7
verdict,7
butchers,7
fog,7
cherry,7
returned,7
spotless,7
tailors,7
weeks,7
burdens,7
presenting,7
recorded,7
enjoy'd,7
brags,7
lass,7
knavish,7
magnanimous,7
oftentimes,7
inclining,7
qualified,7
perfections,7
mistresses,7
enjoin'd,7
spied,7
hypocrite,7
aptly,7
letting,7
courtly,7
conveyance,7
pirate,7
folded,7
offends,7
crier,7
redeem'd,7
supper-time,7
oyster,7
venge,7
slips,7
quarrelling,7
directions,7
accomplish'd,7
regards,7
unjustly,7
monday,7
woodcock,7
darts,7
thankfully,7
countries,7
clout,7
cargo,7
violets,7
recover'd,7
nymph,7
sot,7
normandy,7
realms,7
do-,7
flows,7
bruise,7
uneven,7
chuck,7
vizards,7
acted,7
housewife,7
dive,7
solemnly,7
carrier,7
hoar,7
ginger,7
barber's,7
bountiful,7
brawling,7
rear'd,7
helping,7
tinker,7
pennyworth,7
pavilion,7
differences,7
lowest,7
scornful,7
peal,7
declining,7
carpenter,7
contagion,7
deck'd,7
leaps,7
taunts,7
stable,7
regions,7
imputation,7
carriages,7
sleeves,7
of-,7
atone,7
wrangle,7
ordnance,7
ev'ry,7
riding,7
fulfill'd,7
counts,7
convoy,7
dialogue,7
pith,7
fancy's,7
quietness,7
suborn'd,7
lamenting,7
riddle,7
well-,7
haunted,7
abed,7
clothe,7
obsequies,7
tasted,7
unarm,7
angle,7
disturb'd,7
boarded,7
demanded,7
gamester,7
snatch'd,7
skirmish,7
masks,7
accommodated,7
gallus,7
unquiet,7
mannerly,7
multitudes,7
petticoat,7
show'r,7
broach'd,7
palaces,7
taunt,7
rous'd,7
disdain'd,7
clamours,7
adultery,7
singular,7
method,7
jewry,7
straightway,7
admir'd,7
peerless,7
clip,7
industry,7
dirty,7
bourn,7
betrayed,7
temporal,7
moulded,7
camps,7
ditch,7
osric,7
lackey,7
excels,7
stalk,7
mad'st,7
lawless,7
trains,7
professes,7
planets,7
manifold,7
dalliance,7
seed,7
pack'd,7
bak'd,7
galls,7
true-,7
imminent,7
scattered,7
unluckily,7
back'd,7
tumble,7
alcides,7
trivial,7
hind'red,7
end-,7
lawyer,7
repetition,7
stepp'd,7
richest,7
scratch'd,7
sufficeth,7
peculiar,7
mature,7
blemish,7
sand,7
durance,7
discontents,7
requital,7
flag,7
talk'st,7
probation,7
gaolers,7
armourer,7
weaver,7
considered,7
esquire,7
syracusian,7
merchandise,7
decreed,7
smelt,7
awful,7
drudge,7
plucking,7
raised,7
strengths,7
amount,7
trail,7
conclusions,7
unrest,7
partial,7
flown,7
pleading,7
usurper,7
dominions,7
huswife,7
awry,7
commotion,7
revenues,7
juice,7
juvenal,7
corinth,7
formerly,7
principal,7
appearing,7
unarm'd,7
sanctified,7
bleeds,7
delays,7
retain,7
epidamnum,7
arrived,7
driving,7
stew'd,7
genius,7
provision,7
frights,7
brine,7
untie,7
woo't,7
wrestler,7
sealed,7
gossips,7
salutation,7
portion,7
servingmen,7
abound,7
admire,7
disciplines,7
ish,7
en,7
encounters,7
holes,7
ma,7
heretic,7
nerves,7
d'elbow,7
pestilent,7
address'd,7
uttermost,7
sicken,7
soar,7
combine,7
hood,7
cull'd,7
climbing,7
changeling,7
belied,7
tongue's,7
dennis,7
men-,7
dart,7
unwholesome,7
justify,7
deity,7
obscur'd,7
proceeds,7
arden,7
almighty,7
examples,7
jacks,7
becoming,7
wight,7
inhuman,7
family,7
unity,7
paying,7
upper,7
litter,7
dissuade,7
hapless,7
heigh,7
sconce,7
faints,7
pockets,7
dead-,7
d,7
grecians,7
enter'd,7
regiment,7
india,7
audacious,7
estates,7
thereon,7
happen,7
great'st,7
honestly,7
whereat,7
cropp'd,7
admits,7
paces,7
hopeless,7
faculties,7
honoured,7
meek,7
ashamed,7
centaur,7
scour,7
off'red,7
copper,7
wounding,7
ergo,7
lightens,7
buckle,7
ninth,7
bended,7
malignant,7
doctors,7
covert,7
attempts,7
eyesight,7
mightiest,7
loaden,7
courtier's,7
befall'n,7
halter,7
humbleness,7
importun'd,7
vapours,7
transform,7
miracles,7
fam'd,7
horribly,7
watchmen,6
exactly,6
harness,6
venison,6
galleys,6
liberties,6
parrot,6
dug,6
scar'd,6
bespeak,6
incontinent,6
conjurer,6
roughly,6
inventory,6
bon,6
lucky,6
quittance,6
complexions,6
wing'd,6
counsellors,6
excepted,6
cart,6
gallop,6
centurion,6
medlar,6
mix'd,6
creditor,6
ply,6
volscians,6
heav'd,6
hardness,6
maw,6
brawls,6
overheard,6
harlot,6
retort,6
escap'd,6
meals,6
allies,6
comely,6
pipes,6
exil'd,6
languish,6
bestrid,6
drunkards,6
grease,6
lineaments,6
drowned,6
unwillingly,6
bathe,6
forked,6
outface,6
promontory,6
denying,6
pageants,6
helmet,6
nun,6
source,6
eastern,6
galled,6
playfellow,6
rain'd,6
shuts,6
olive,6
eighteen,6
citadel,6
chests,6
accusers,6
deliberate,6
o'erthrown,6
conceiv'd,6
merciless,6
purgation,6
trudge,6
ruinous,6
swear'st,6
quarters,6
guardsman,6
shameless,6
weasel,6
brutish,6
bonnet,6
renown'd,6
turf,6
icy,6
namely,6
arrival,6
theatre,6
exploits,6
buckled,6
cottage,6
friends-,6
caves,6
gout,6
desirous,6
prostrate,6
rested,6
brier,6
heaviest,6
rushing,6
skirts,6
adopted,6
kindled,6
beheaded,6
rescu'd,6
rive,6
finer,6
civility,6
meteors,6
searching,6
cheer'd,6
bravery,6
outrageous,6
vapour,6
trodden,6
inside,6
incision,6
depriv'd,6
unsettled,6
clog,6
nut,6
o-,6
leapt,6
quillets,6
card,6
beer,6
brim,6
digestion,6
timorous,6
thrusts,6
hilts,6
margent,6
indignity,6
grievance,6
wrong'st,6
pour'd,6
raising,6
drawers,6
fail'd,6
melodious,6
shock,6
dowager,6
importunate,6
auspicious,6
promising,6
flatteries,6
constraint,6
shoots,6
true-love,6
departed,6
coach,6
arraign,6
defects,6
swiftest,6
rosemary,6
aim'd,6
implore,6
wards,6
eminence,6
fantastic,6
incertain,6
nettles,6
thirsty,6
welshman,6
unsure,6
restrain'd,6
washes,6
himself-,6
presumption,6
artificial,6
honourably,6
admiring,6
canary,6
across,6
induction,6
sinister,6
offspring,6
framed,6
enrolled,6
anguish,6
brach,6
believe't,6
iniquity,6
christ,6
stamps,6
somerville,6
sounding,6
maiden's,6
tires,6
murtherous,6
lincoln,6
eighth,6
darest,6
preposterous,6
reformation,6
terrors,6
portly,6
leaning,6
agony,6
discarded,6
organ,6
hoping,6
scolding,6
monuments,6
cham,6
precisely,6
pilot,6
arrogance,6
saves,6
sincerity,6
barefoot,6
despiteful,6
embassage,6
affrighted,6
poets,6
blossoms,6
returning,6
abstract,6
usual,6
eyeless,6
hug,6
confused,6
grievously,6
overture,6
hardy,6
transformation,6
soul-,6
changed,6
think-,6
active,6
amber,6
halfpenny,6
detestable,6
firmament,6
trophies,6
restored,6
slaughtered,6
slanderous,6
foresaid,6
zealous,6
mote,6
ghastly,6
oppressed,6
cloister,6
anywhere,6
either's,6
devoted,6
fry,6
bawds,6
whale,6
excellently,6
desiring,6
unkindly,6
shriek,6
beaver,6
necessaries,6
disclos'd,6
invites,6
rusty,6
hawk,6
dismay,6
wheresoe'er,6
lump,6
geffrey's,6
wailing,6
pat,6
nearly,6
ducat,6
suff'ring,6
plume,6
executioners,6
imperfect,6
distemper'd,6
roars,6
threatens,6
wherever,6
utt'red,6
samson,6
sinks,6
discovers,6
reprieve,6
providence,6
sorely,6
ban,6
stephen,6
nunnery,6
seventeen,6
betake,6
trump,6
calf's-skin,6
festival,6
up-,6
chronicles,6
unpleasing,6
currents,6
tickling,6
interpret,6
liable,6
pagan,6
securely,6
danish,6
hobby-horse,6
protestation,6
royalties,6
stains,6
devices,6
towers,6
womanhood,6
watery,6
discuss,6
brotherhood,6
piety,6
seconds,6
sucking,6
cooling,6
swan,6
gathered,6
perus'd,6
wond'ring,6
gud,6
quondam,6
forgetfulness,6
chrish,6
sall,6
sa,6
batt'ry,6
career,6
deepest,6
y'have,6
pense,6
pauca,6
kite,6
captivity,6
spiritual,6
strip,6
gaol,6
prevention,6
forsaken,6
offending,6
peasants,6
sentences,6
berries,6
beseem,6
wrest,6
ravenous,6
ruler,6
germany,6
net,6
hunted,6
marches,6
obtain,6
aspiring,6
affable,6
victors,6
oui,6
lesson,6
interchange,6
idolatry,6
travels,6
fling,6
lordly,6
engenders,6
hermit,6
prophetic,6
blazon,6
overborne,6
brav'd,6
churchmen,6
kinds,6
laments,6
massacre,6
headlong,6
dressed,6
quell,6
saturn,6
waited,6
dusky,6
henceforward,6
rung,6
stained,6
surmise,6
saith,6
transport,6
englishmen,6
kennel,6
sandy,6
robbers,6
penitence,6
exceptions,6
basis,6
gust,6
incapable,6
petitions,6
righteous,6
exclaims,6
welshmen,6
steeled,6
damsel,6
subdued,6
forbids,6
newer,6
grind,6
agincourt,6
roger,6
grandpre,6
dulcet,6
prospect,6
scatter'd,6
robbing,6
travers,6
hotspur's,6
mounts,6
bloodless,6
wooed,6
he-,6
smithfield,6
lace,6
wren,6
canon,6
victor,6
show'rs,6
counties,6
thinkest,6
bashful,6
slaughter-house,6
swaggering,6
flesh'd,6
impiety,6
need'st,6
needy,6
suspected,6
unprovided,6
behaviours,6
thanked,6
glittering,6
enfranchisement,6
misdoubt,6
barons,6
earthquake,6
doff,6
waft,6
jollity,6
puritan,6
purest,6
ladyship's,6
rudely,6
unlook'd,6
hive,6
vanities,6
skins,6
downfall,6
chaps,6
mated,6
riots,6
cheater,6
broker,6
heav'n,6
protector's,6
dale,6
immaculate,6
successful,6
wilfully,6
servant's,6
conceited,6
comforted,6
raze,6
jourdain,6
arbour,6
devised,6
liveries,6
infer,6
delighted,6
believed,6
testy,6
faiths,6
warder,6
dian's,6
vacant,6
supplant,6
death-bed,6
expire,6
thump,6
check'd,6
dispositions,6
hearken,6
skilful,6
coal-black,6
unhallowed,6
abandon'd,6
cools,6
danc'd,6
compounds,6
treasury,6
george's,6
tripping,6
